player_id,player_name,xwoba,k_percent,bb_percent,hardhit_percent,barrels_per_bbe_percent,velocity,spin_rate,swing_miss_percent
623352,"Hader, Josh",0.255,37.9,8.7,38.775510204081634,10.20408163265306,93.1,2306,40.5
656945,"Scott, Tanner",0.268,29.0,11.0,27.485380116959064,4.678362573099415,93.6,2610,32.7
676684,"Vest, Will",0.302,22.0,5.6,38.04878048780488,2.9268292682926838,93.3,2138,24.3
519326,"Strickland, Hunter",0.289,19.5,7.5,35.54502369668246,9.004739336492891,88.3,2534,22.8
663485,"Sands, Cole",0.28,29.1,4.1,37.03703703703704,6.349206349206349,90.9,2257,26.6
689225,"Brieske, Beau",0.283,24.6,10.0,35.91160220994475,5.524861878453039,92.1,2386,23.9
689017,"Knack, Landon",0.306,24.1,6.3,43.87755102040816,10.20408163265306,88.0,2460,23.1
656629,"Kopech, Michael",0.29,31.8,11.6,40.78947368421053,10.526315789473683,96.6,2593,32.8
518876,"Kelly, Merrill",0.339,21.0,6.3,40.93023255813954,10.69767441860465,89.3,2343,21.3
663423,"Thornton, Trent",0.284,26.3,6.1,37.30569948186528,7.772020725388601,88.1,2762,27.3
518585,"Cruz, Fernando",0.311,38.1,11.5,44.05594405594406,9.79020979020979,87.6,1736,38.2
621389,"Blach, Ty",0.401,10.9,5.5,42.5925925925926,12.22222222222222,85.0,2091,14.8
605288,"Houser, Adrian",0.349,14.6,10.4,40.35087719298245,8.771929824561402,88.9,2047,18.2
547973,"Chapman, Aroldis",0.268,37.1,14.4,41.26984126984127,7.142857142857142,94.7,2197,32.3
660853,"De Los Santos, Enyel",0.349,24.0,8.0,42.30769230769231,12.637362637362637,91.0,2188,29.3
606930,"Barnes, Jacob",0.339,20.0,6.5,41.58415841584159,6.435643564356436,92.2,2411,25.1
666808,"Doval, Camilo",0.286,29.1,13.4,42.76315789473684,8.552631578947368,93.6,2445,34.3
542888,"Armstrong, Shawn",0.345,22.4,8.5,38.11881188118812,8.91089108910891,91.8,2333,22.9
592094,"Adam, Jason",0.276,29.1,6.8,37.7906976744186,6.395348837209303,89.0,2542,38.4
681911,"Vesia, Alex",0.26,33.5,11.5,35.0,12.142857142857142,90.3,2360,31.3
642701,"Santana, Dennis",0.278,23.8,7.3,32.64248704663213,4.66321243523316,91.2,2493,28.2
701581,"Festa, David",0.314,27.8,8.3,38.85714285714285,8.571428571428571,90.2,2274,28.4
686539,"Cronin, Declan",0.296,23.4,7.6,41.66666666666667,4.901960784313726,90.1,2681,26.6
678368,"Bellozo, Valente",0.345,15.0,6.5,42.10526315789473,10.964912280701752,83.3,2313,19.5
641729,"Jiménez, Joe",0.247,29.7,8.0,32.73809523809524,4.761904761904762,89.3,2285,32.9
689147,"Kerkering, Orion",0.278,28.8,6.6,33.54430379746836,5.063291139240507,91.1,2638,27.8
605280,"Holmes, Clay",0.282,25.2,7.8,36.51685393258427,5.617977528089887,91.8,2415,30.2
666200,"Luzardo, Jesús",0.33,20.9,8.1,41.14583333333333,9.895833333333332,89.7,2173,29.6
573124,"Rogers, Taylor",0.282,25.7,8.8,32.91925465838509,6.211180124223603,86.5,2410,23.3
664875,"Lawrence, Justin",0.375,16.2,11.5,42.2680412371134,7.731958762886598,89.8,2595,22.6
664208,"Maton, Phil",0.32,22.7,8.7,33.13953488372093,6.976744186046512,82.7,2734,26.7
669713,"Wesneski, Hayden",0.315,23.7,7.4,36.787564766839374,9.32642487046632,88.7,2344,25.7
683769,"Gaddis, Hunter",0.257,23.8,4.7,36.597938144329895,5.670103092783505,90.0,2320,25.0
672710,"Contreras, Roansy",0.34,19.2,8.6,43.47826086956522,9.66183574879227,89.2,2350,20.9
643377,"Jax, Griffin",0.24,34.5,5.1,38.65030674846626,7.975460122699387,92.5,2632,37.8
657508,"Baumann, Mike",0.329,22.1,10.3,43.67816091954023,9.195402298850574,92.4,2321,24.5
640448,"Finnegan, Kyle",0.319,22.5,7.5,48.1283422459893,6.951871657754011,94.2,1791,23.1
670970,"Morejon, Adrian",0.283,26.3,7.0,32.402234636871505,8.379888268156424,92.6,2420,27.3
622554,"Domínguez, Seranthony",0.296,26.7,8.2,32.926829268292686,12.195121951219512,94.0,2400,26.4
592866,"Williams, Trevor",0.277,22.7,6.9,39.34426229508197,6.557377049180328,84.2,2060,22.5
663878,"Pearson, Nate",0.324,26.0,7.4,45.45454545454545,10.16042780748663,91.8,2406,27.8
664076,"Cleavinger, Garrett",0.319,26.8,11.3,33.75796178343949,9.554140127388536,90.1,2542,30.3
674370,"Bido, Osvaldo",0.257,24.4,9.7,26.993865030674847,4.294478527607362,90.9,2259,26.4
676272,"Miller, Bobby",0.394,20.2,11.6,47.70114942528736,11.494252873563218,91.1,2357,23.7
621237,"Alvarado, José",0.308,24.5,10.5,40.963855421686745,6.626506024096386,95.6,2084,28.4
673513,"Matsui, Yuki",0.267,27.3,9.1,37.267080745341616,6.832298136645963,88.3,2299,31.9
683627,"Molina, Anthony",0.368,15.6,8.0,45.7286432160804,8.040201005025125,90.5,2050,18.8
445926,"Chavez, Jesse",0.318,20.9,6.8,35.44973544973545,6.349206349206349,87.8,2129,17.0
571948,"Milner, Hoby",0.28,24.1,4.5,36.17021276595745,2.6595744680851063,84.6,1930,19.3
663567,"Lambert, Peter",0.325,18.0,9.7,36.86868686868687,6.0606060606060606,89.1,2117,22.0
687330,"Kelly, Kevin",0.283,22.7,2.9,36.81592039800995,4.975124378109453,86.8,2292,20.1
650893,"Cabrera, Génesis",0.323,18.7,9.4,41.05263157894737,7.368421052631578,90.6,2139,26.1
669711,"Weissert, Greg",0.291,22.4,6.2,40.54054054054054,5.9459459459459465,88.4,2381,20.3
552640,"Kittredge, Andrew",0.308,23.5,6.3,39.5,8.5,91.3,2490,27.8
683232,"Mears, Nick",0.283,29.4,9.0,33.12101910828025,7.006369426751593,91.8,2405,28.5
489446,"Yates, Kirby",0.212,36.6,9.9,33.057851239669425,4.132231404958678,90.5,1943,33.6
695243,"Miller, Mason",0.206,42.3,7.3,32.52032520325203,5.691056910569105,96.1,2410,40.1
656550,"Holmes, Grant",0.289,25.0,4.6,38.46153846153847,6.666666666666667,89.5,2565,32.4
670280,"Bednar, David",0.32,22.5,9.3,39.53488372093023,9.30232558139535,91.9,2272,27.6
608718,"Suter, Brent",0.316,18.5,4.4,30.24390243902439,7.317073170731707,82.9,2084,20.2
605130,"Barlow, Scott",0.315,28.3,12.5,32.608695652173914,5.797101449275362,83.7,2494,33.6
571670,"Floro, Dylan",0.305,17.3,5.8,38.96713615023474,4.225352112676056,87.5,2038,18.4
657649,"Koenig, Jared",0.29,24.1,7.3,35.63218390804598,8.045977011494253,91.7,2349,22.4
