player_id,player_name,xwoba,k_percent,bb_percent,barrels_per_pa_percent,hardhit_percent,launch_speed,bat_speed
668723,"Vilade, Ryan",0.246,24.5,4.1,4.081632653061225,37.142857142857146,84.4,72.4
679822,"Foscue, Justin",0.133,40.9,4.5,2.272727272727273,16.666666666666664,86.9,68.5
650907,"Pinto, René",0.33,36.7,8.2,10.20408163265306,61.53846153846154,91.4,71.2
672642,"Berroa, Steward",0.24,31.1,17.8,0.0,21.73913043478261,82.6,64.3
694376,"Whitcomb, Shay",0.342,17.4,10.9,4.3478260869565215,42.42424242424242,88.8,68.4
672569,"Campero, Gustavo",0.251,16.7,0.0,2.083333333333333,15.789473684210526,82.4,63.2
671286,"Rodríguez, Johnathan",0.257,35.0,22.5,0.0,47.05882352941176,91.3,74.1
664874,"Zavala, Seby",0.257,37.2,7.0,2.3255813953488373,41.66666666666667,88.0,65.9
673995,"Wendzel, Davis",0.263,24.5,2.0,6.122448979591836,28.57142857142857,85.4,70.1
680716,"Ornelas, Jonathan",0.244,32.5,5.0,0.0,56.00000000000001,91.6,67.8
677941,"Adams, Jordyn",0.315,29.7,8.1,2.702702702702702,30.434782608695656,85.5,67.1
656537,"Hill, Derek",0.34,31.1,4.4,6.666666666666667,41.37931034482759,89.5,69.3
663330,"Jones, Jahmai",0.263,34.0,4.3,4.25531914893617,40.74074074074074,83.3,69.1
621545,"Remillard, Zach",0.302,25.6,12.8,2.564102564102564,29.166666666666668,82.6,63.1
693049,"Colás, Oscar",0.298,26.3,10.5,0.0,43.47826086956522,89.9,72.8
592348,"Goodrum, Niko",0.229,30.3,9.1,3.0303030303030303,25.0,83.6,71.4
669137,"Alvarez, Armando",0.286,20.5,5.1,0.0,10.344827586206897,80.8,66.9
669065,"Stowers, Kyle",0.371,35.1,0.0,16.216216216216218,54.16666666666666,91.7,73.5
686482,"Driscoll, Logan",0.266,16.2,2.7,5.405405405405405,33.33333333333333,86.6,68.2
681393,"Norby, Connor",0.214,37.5,0.0,9.375,40.0,86.4,67.0
665782,"De Los Santos, Luis",0.214,32.3,6.5,0.0,42.10526315789473,84.9,72.4
613564,"Vosler, Jason",0.301,30.0,6.7,10.0,42.10526315789473,92.6,69.6
501303,"Adrianza, Ehire",0.236,39.3,7.1,3.571428571428571,33.33333333333333,88.4,62.4
641779,"Leblanc, Charles",0.371,33.3,22.2,7.4074074074074066,33.33333333333333,85.3,69.4
649557,"Díaz, Aledmys",0.204,26.5,2.9,0.0,33.33333333333333,87.1,67.1
666197,"Kessinger, Grae",0.226,28.0,12.0,0.0,21.428571428571427,85.1,67.9
669222,"Senzel, Nick",0.203,25.0,3.1,0.0,21.73913043478261,78.7,64.7
663967,"Salazar, César",0.338,18.8,6.3,0.0,13.636363636363637,82.9,64.5
671221,"Waters, Drew",0.197,31.6,10.5,0.0,20.0,77.9,72.0
656484,"Gray, Tristan",0.211,54.2,12.5,0.0,62.5,93.1,73.6
669374,"Hiura, Keston",0.192,37.0,0.0,0.0,23.52941176470588,82.2,71.8
681508,"Gasper, Mickey",0.315,34.8,17.4,0.0,40.0,90.7,67.0
694175,"León, Pedro",0.186,47.6,4.8,9.523809523809524,40.0,87.9,77.1
671083,"Kennedy, Buddy",0.474,30.8,15.4,15.384615384615383,57.14285714285714,91.8,68.1
542364,"Ortega, Rafael",0.275,23.5,11.8,0.0,45.45454545454545,79.8,69.2
665966,"Narváez, Carlos",0.306,40.0,13.3,0.0,85.71428571428571,99.7,72.0
670224,"Misner, Kameron",0.092,66.7,0.0,0.0,0.0,78.0,69.0
623168,"Heineman, Tyler",0.223,37.5,18.8,0.0,16.666666666666664,74.1,64.0
664059,"Haggerty, Sam",0.195,25.0,6.3,0.0,18.181818181818183,84.3,67.7
670869,"Soto, Livan",0.424,15.4,23.1,7.6923076923076925,12.5,83.8,65.2
680577,"Keirsey Jr., DaShawn",0.325,7.1,0.0,14.285714285714285,33.33333333333333,84.7,68.2
669326,"Teodosio, Bryce",0.114,41.7,0.0,0.0,14.285714285714285,78.9,65.1
672724,"Peraza, Oswald",0.341,27.3,9.1,9.090909090909092,28.57142857142857,87.0,71.7
643393,"Kemp, Tony",0.131,11.1,0.0,0.0,12.5,76.2,59.7
660636,"Castillo, Diego",0.406,12.5,25.0,0.0,20.0,81.4,66.4
670097,"Short, Zack",0.047,57.1,0.0,0.0,0.0,87.8,69.7
687799,"Marlowe, Cade",0.328,11.1,11.1,0.0,0.0,81.9,69.4
542963,"Brantly, Rob",0.302,22.2,0.0,11.11111111111111,42.85714285714285,90.4,67.4
622110,"Duffy, Matt",0.482,10.0,20.0,0.0,66.66666666666666,98.8,65.3
680769,"Alexander, CJ",0.21,37.5,0.0,12.5,20.0,79.2,74.2
665856,"Camargo, Jair",0.173,42.9,14.3,0.0,0.0,78.6,75.9
680737,"Helman, Michael",0.114,30.0,0.0,0.0,28.57142857142857,86.1,67.5
665155,"Maton, Nick",0.104,40.0,0.0,0.0,33.33333333333333,92.9,67.3
663630,"McKenna, Ryan",0.416,11.1,11.1,22.22222222222222,57.14285714285714,87.3,71.9
687957,"Harris, Dustin",0.356,28.6,14.3,14.285714285714285,75.0,97.5,65.8
669450,"Hummel, Cooper",0.184,25.0,0.0,12.5,16.666666666666664,82.3,65.0
668752,"Ellis, Duke",0.263,40.0,0.0,0.0,33.33333333333333,81.1,62.4
669087,"Huff, Sam",0.379,50.0,25.0,0.0,0.0,72.2,66.1
660758,"Fabian, Sandro",0.2,0.0,0.0,20.0,40.0,82.0,68.9
694355,"Gentry, Tyler",0.076,40.0,0.0,0.0,33.33333333333333,95.0,72.0
677588,"Tena, José",0.082,50.0,0.0,0.0,100.0,98.3,76.2
664702,"Straw, Myles",0.197,0.0,0.0,0.0,0.0,79.5,68.0
669392,"Taylor, Samad",0.154,20.0,0.0,0.0,25.0,75.5,53.5
682619,"Martinez, Orelvis",0.297,33.3,0.0,0.0,0.0,75.4,74.7
666211,"Trammell, Taylor",0.505,0.0,50.0,0.0,100.0,104.1,70.6
665506,"Pache, Cristian",0.536,0.0,0.0,0.0,100.0,101.3,74.9
622491,"Castillo, Luis",0.0,100.0,0.0,0.0,,,
675915,"Bañuelos, David",0.022,0.0,0.0,0.0,0.0,87.3,67.4
669288,"Johnson, Daniel",0.261,0.0,0.0,0.0,100.0,100.3,72.9
621566,"Olson, Matt",0.34,25.0,9.6,7.952871870397643,47.35632183908047,91.5,72.3
542303,"Ozuna, Marcell",0.402,24.8,10.5,9.912536443148689,53.40909090909091,92.1,72.3
656941,"Schwarber, Kyle",0.38,28.6,14.8,8.720930232558139,55.46875,93.6,75.0
660271,"Ohtani, Shohei",0.442,22.5,9.8,14.285714285714285,60.125260960334025,95.7,74.7
624413,"Alonso, Pete",0.343,24.8,9.6,8.405797101449275,46.36363636363636,89.8,73.3
630105,"Cronenworth, Jake",0.335,18.0,9.3,5.487804878048781,36.7170626349892,88.3,67.1
682829,"De La Cruz, Elly",0.328,31.4,9.7,7.348703170028818,45.6575682382134,90.9,72.7
607043,"Nimmo, Brandon",0.335,23.8,11.5,5.748865355521937,47.355769230769226,91.9,71.5
595777,"Profar, Jurickson",0.364,15.2,10.8,5.120481927710843,44.397463002114165,90.1,69.4
642715,"Adames, Willy",0.339,25.3,10.4,7.737226277372263,40.68181818181818,88.6,72.0
641857,"McMahon, Ryan",0.324,28.9,10.0,6.5625,49.740932642487046,92.0,70.6
664023,"Happ, Ian",0.345,25.6,12.0,7.164634146341463,45.16129032258064,90.6,70.6
502671,"Goldschmidt, Paul",0.329,26.5,6.9,7.05521472392638,49.53271028037384,91.2,71.2
596019,"Lindor, Francisco",0.379,18.4,8.1,9.724238026124818,47.368421052631575,90.8,70.8
656305,"Chapman, Matt",0.34,24.6,9.3,8.242612752721618,48.21002386634845,93.2,74.5
661388,"Contreras, William",0.358,20.6,10.8,6.824925816023739,49.45533769063181,92.8,72.7
663697,"India, Jonathan",0.352,19.6,12.6,5.023547880690738,36.45083932853717,86.9,69.4
682998,"Carroll, Corbin",0.324,19.0,10.7,4.970760233918129,40.76433121019109,88.8,71.5
668715,"Steer, Spencer",0.314,20.9,10.7,4.281345565749235,39.863325740318906,87.9,69.8
606192,"Hernández, Teoscar",0.346,29.0,7.7,9.244992295839753,46.766169154228855,90.6,71.4
668804,"Reynolds, Bryan",0.35,22.6,7.8,6.531204644412192,45.41577825159915,89.9,69.7
691026,"Winn, Masyn",0.293,17.2,6.1,2.8346456692913384,32.71604938271605,86.0,68.0
553993,"Suárez, Eugenio",0.33,27.5,7.7,7.187499999999999,42.364532019704434,89.1,69.9
678662,"Tovar, Ezequiel",0.289,28.8,3.2,6.051873198847262,39.82869379014989,87.9,69.4
518692,"Freeman, Freddie",0.366,15.9,10.8,6.528662420382165,41.77777777777778,89.4,68.4
673548,"Suzuki, Seiya",0.346,27.5,10.3,7.0446735395189,49.15730337078652,91.7,70.7
680977,"Donovan, Brendan",0.335,12.4,7.2,4.294478527607362,37.573385518591,88.3,67.6
668930,"Turang, Brice",0.297,16.9,7.8,1.7857142857142856,29.653679653679653,85.1,63.0
547180,"Harper, Bryce",0.357,22.3,10.5,7.096774193548387,48.19277108433735,91.0,72.5
571448,"Arenado, Nolan",0.295,14.6,6.5,2.5316455696202533,31.643002028397564,86.3,68.7
650333,"Arraez, Luis",0.325,4.3,3.1,1.4947683109118086,23.731587561374795,86.1,61.4
650559,"De La Cruz, Bryan",0.302,27.4,4.5,6.280193236714976,41.28878281622912,89.6,70.1
592518,"Machado, Manny",0.338,19.5,6.1,8.16326530612245,48.837209302325576,92.4,73.3
665833,"Cruz, Oneil",0.341,30.2,7.8,9.62837837837838,54.94505494505495,95.5,76.5
683737,"Busch, Michael",0.319,28.6,11.0,6.713780918727916,39.94082840236686,89.7,68.1
624585,"Soler, Jorge",0.346,24.6,11.8,7.8397212543554,44.10112359550562,90.5,73.8
621020,"Swanson, Dansby",0.32,24.4,8.6,6.101694915254238,42.74809160305343,89.4,70.0
592206,"Castellanos, Nick",0.334,21.0,5.9,5.7926829268292686,38.16631130063966,88.4,70.3
606115,"Arcia, Orlando",0.261,21.3,6.7,3.826955074875208,37.81902552204176,88.1,68.9
572233,"Walker, Christian",0.351,24.3,9.3,8.576642335766424,48.0225988700565,91.2,72.8
663538,"Hoerner, Nico",0.313,10.3,6.7,0.9375,27.55298651252409,85.7,66.7
681082,"Stott, Bryson",0.306,16.3,9.0,2.636203866432337,30.80568720379147,86.8,66.1
669257,"Smith, Will",0.331,19.6,8.2,7.635009310986965,41.95250659630607,89.4,65.8
682928,"Abrams, CJ",0.319,21.4,6.2,4.841402337228715,40.66985645933015,88.1,69.8
656555,"Hoskins, Rhys",0.301,28.9,10.1,7.55813953488372,42.15686274509804,88.7,68.9
605137,"Bell, Josh",0.307,19.9,8.3,5.3156146179402,40.14251781472685,88.9,68.8
701538,"Merrill, Jackson",0.369,17.1,4.7,8.783783783783784,43.93939393939394,89.8,70.2
457705,"McCutchen, Andrew",0.327,25.9,10.9,7.4074074074074066,36.90851735015773,88.5,70.9
686668,"Doyle, Brenton",0.329,25.4,7.5,6.976744186046512,41.39650872817955,88.4,69.2
606466,"Marte, Ketel",0.392,18.4,10.1,8.680555555555555,53.8083538083538,93.7,72.0
687401,"Ortiz, Joey",0.305,20.2,11.0,3.131115459882583,38.4393063583815,86.9,71.5
664761,"Bohm, Alec",0.342,14.2,6.3,5.298013245033113,45.56962025316456,90.4,71.0
676475,"Burleson, Alec",0.329,12.8,5.9,5.2100840336134455,41.63179916317992,89.4,69.4
694192,"Chourio, Jackson",0.328,21.3,6.2,5.623901581722319,44.87804878048781,89.1,71.1
641355,"Bellinger, Cody",0.301,15.8,6.8,4.804270462633451,32.870370370370374,87.8,67.4
666971,"Gurriel Jr., Lourdes",0.319,18.3,5.1,5.072463768115942,40.04796163069545,88.4,68.7
669394,"Burger, Jake",0.338,26.0,5.0,8.31889081455806,46.7866323907455,91.3,72.9
663898,"Rodgers, Brendan",0.295,24.5,5.6,3.903345724907063,44.08602150537634,89.1,69.6
608385,"Winker, Jesse",0.329,20.9,12.1,4.940711462450593,37.38601823708207,87.8,67.6
502110,"Martinez, J.D.",0.351,28.5,9.9,8.88888888888889,46.10169491525424,91.0,70.8
605141,"Betts, Mookie",0.356,11.1,11.3,4.678362573099415,39.54659949622166,89.9,66.9
686217,"Frelick, Sal",0.279,14.7,7.5,0.5736137667304015,19.5,82.3,63.8
607208,"Turner, Trea",0.318,18.2,5.0,5.194805194805195,40.68627450980392,89.1,70.0
671218,"Ramos, Heliot",0.338,26.2,6.8,9.689922480620156,47.38372093023256,91.5,73.1
669016,"Marsh, Brandon",0.324,32.4,10.5,5.6722689075630255,47.40740740740741,90.9,70.1
660821,"Sánchez, Jesús",0.343,26.2,7.3,8.05243445692884,51.28205128205128,92.3,72.9
673490,"Kim, Ha-Seong",0.313,16.6,11.4,3.4408602150537635,35.43543543543544,86.5,66.5
624424,"Conforto, Michael",0.35,24.2,8.4,7.802874743326489,45.82043343653251,90.2,72.6
696285,"Young, Jacob",0.286,19.6,5.8,1.151631477927063,28.912466843501328,81.1,62.4
573262,"Yastrzemski, Mike",0.301,26.2,7.8,6.765327695560254,40.849673202614376,89.5,69.1
663886,"Stephenson, Tyler",0.322,22.8,9.0,6.042884990253411,43.85964912280701,90.2,68.7
666158,"Lux, Gavin",0.318,22.6,9.0,4.106776180698152,41.08761329305136,88.3,69.7
669911,"Toglia, Michael",0.358,32.2,11.4,9.649122807017545,50.19607843137255,92.1,71.6
453568,"Blackmon, Charlie",0.306,17.3,8.2,3.8229376257545273,27.1978021978022,84.7,65.9
671277,"García Jr., Luis",0.331,16.3,4.8,6.273764258555133,41.68674698795181,88.5,69.7
663586,"Riley, Austin",0.361,25.2,7.9,9.808102345415778,53.398058252427184,93.3,73.1
592626,"Pederson, Joc",0.376,23.5,11.9,7.606263982102908,46.2406015037594,91.7,71.2
593428,"Bogaerts, Xander",0.306,16.9,6.1,3.896103896103896,33.23943661971831,88.1,68.7
672275,"Bailey, Patrick",0.319,22.3,8.7,3.7946428571428568,42.71844660194174,90.3,69.8
664983,"McCarthy, Jake",0.311,15.8,6.1,2.0242914979757085,24.462365591397848,81.8,64.1
600869,"Candelario, Jeimer",0.28,24.7,5.6,5.627705627705628,34.49367088607595,86.9,66.4
669707,"Triolo, Jared",0.289,26.5,9.4,3.363228699551569,39.14590747330961,88.0,68.3
672284,"Kelenic, Jarred",0.308,29.7,6.9,6.25,45.22968197879859,89.6,70.8
668901,"Vientos, Mark",0.331,29.7,7.3,8.81057268722467,46.64310954063604,91.2,70.3
665862,"Chisholm Jr., Jazz",0.312,25.2,8.0,7.0588235294117645,37.5,87.6,69.1
663368,"Perkins, Blake",0.275,24.9,9.5,2.5404157043879905,37.72241992882562,86.2,66.0
681624,"Pages, Andy",0.321,24.3,6.3,7.256235827664399,40.13377926421405,88.6,71.3
643446,"McNeil, Jeff",0.288,14.4,7.2,2.335456475583864,31.11111111111111,86.7,66.5
671739,"Harris II, Michael",0.344,20.0,4.7,7.462686567164178,46.99140401146132,90.3,73.1
642133,"Tellez, Rowdy",0.302,21.1,7.4,5.7007125890736345,36.45484949832776,89.4,72.7
663457,"Nootbaar, Lars",0.355,19.6,12.4,6.699751861042183,49.45054945054945,91.4,70.5
660688,"Ruiz, Keibert",0.279,11.1,3.3,2.6804123711340204,25.60975609756097,85.3,64.9
666181,"Benson, Will",0.268,39.7,10.3,5.670103092783505,40.10416666666667,88.8,69.7
656582,"Joe, Connor",0.277,21.9,10.4,3.132530120481928,32.72727272727273,85.3,69.9
645277,"Albies, Ozzie",0.302,14.9,6.2,4.827586206896552,31.952662721893493,88.4,67.5
664056,"Bader, Harrison",0.295,21.6,4.6,4.597701149425287,35.46325878594249,87.2,69.2
664774,"Wade Jr., LaMonte",0.354,22.7,14.4,5.808080808080808,44.08163265306123,90.1,70.5
666624,"Morel, Christopher",0.342,24.6,10.7,7.398568019093078,44.106463878327,89.7,74.4
669357,"Gorman, Nolan",0.306,37.8,8.0,9.0,38.42592592592592,88.5,70.9
592663,"Realmuto, J.T.",0.339,24.8,6.3,7.038834951456311,46.59498207885305,89.2,71.7
672695,"Perdomo, Geraldo",0.281,14.9,9.3,2.31958762886598,25.773195876288657,84.2,62.9
665487,"Tatis Jr., Fernando",0.387,21.9,7.3,10.04566210045662,55.775577557755774,93.5,72.0
672640,"Lopez, Otto",0.313,17.3,5.8,3.9170506912442393,38.855421686746986,87.7,68.3
643565,"Tauchman, Mike",0.33,20.0,13.4,4.857142857142857,41.04803493449782,89.0,67.5
672515,"Moreno, Gabriel",0.324,14.9,11.2,4.871060171919771,41.015625,90.0,69.1
571771,"Hernández, Enrique",0.285,19.6,6.9,3.5623409669211195,41.522491349480966,88.9,69.9
641343,"Bauers, Jake",0.302,34.2,11.0,5.507246376811594,42.934782608695656,88.5,71.8
669289,"Espinal, Santiago",0.288,13.8,5.9,1.5384615384615383,24.115755627009648,85.3,64.8
663647,"Hayes, Ke'Bryan",0.279,19.0,5.6,1.7721518987341771,42.85714285714285,88.9,70.4
691718,"Crow-Armstrong, Pete",0.281,24.0,4.7,5.147058823529411,36.84210526315789,84.6,66.8
516782,"Marte, Starling",0.337,22.0,7.0,4.878048780487805,42.85714285714285,87.9,69.6
695578,"Wood, James",0.348,29.0,11.3,6.26865671641791,52.02020202020202,92.8,71.8
575929,"Contreras, Willson",0.365,27.0,12.1,6.460674157303371,46.82926829268293,91.6,74.1
693304,"Gonzales, Nick",0.317,19.2,4.4,5.958549222797927,36.896551724137936,87.7,69.3
518595,"d'Arnaud, Travis",0.322,26.1,7.0,6.744868035190615,40.99099099099099,89.9,70.0
595909,"Cave, Jake",0.277,28.4,4.9,3.4782608695652173,37.117903930131,86.9,67.6
657041,"Thomas, Lane",0.333,21.1,9.4,4.98533724340176,41.37931034482759,89.1,70.0
641584,"Fraley, Jake",0.285,18.3,6.8,2.356020942408377,24.73498233215548,84.3,70.4
682626,"Alvarez, Francisco",0.288,25.2,8.5,4.398826979472141,41.96428571428572,88.8,71.9
666149,"Fitzgerald, Tyler",0.292,31.7,6.5,4.98533724340176,31.88405797101449,86.1,67.6
593160,"Merrifield, Whit",0.295,15.5,10.4,1.791044776119403,21.63265306122449,82.9,61.1
679032,"Rojas, Johan",0.25,19.0,3.6,1.9283746556473829,27.436823104693143,82.4,67.0
621438,"Taylor, Tyrone",0.301,23.3,5.2,4.941860465116279,35.26970954356847,86.4,68.9
553869,"Díaz, Elias",0.28,19.8,5.2,3.43839541547278,34.49612403100775,87.1,72.1
642731,"Estrada, Thairo",0.263,19.9,2.6,3.674540682414698,31.724137931034484,85.9,68.8
666134,"Jones, Nolan",0.287,30.8,11.5,3.389830508474576,44.37869822485207,87.9,68.9
665804,"Amaya, Miguel",0.301,16.9,6.4,3.591160220994475,33.941605839416056,87.0,70.8
672279,"Siani, Michael",0.243,27.5,6.3,1.497005988023952,22.47706422018349,79.5,64.6
670770,"Friedl, TJ",0.292,15.2,7.6,2.346041055718475,31.47410358565737,83.6,67.8
456781,"Solano, Donovan",0.307,21.0,7.1,2.5889967637540456,37.44292237442922,87.3,65.1
592885,"Yelich, Christian",0.373,18.6,11.9,5.448717948717949,46.728971962616825,90.3,71.3
594807,"Duvall, Adam",0.283,30.0,6.4,6.666666666666667,36.58536585365854,86.9,71.2
500743,"Rojas, Miguel",0.31,10.1,6.8,2.0771513353115725,27.79783393501805,84.1,65.3
571970,"Muncy, Max",0.349,26.6,14.5,6.206896551724138,43.373493975903614,90.2,69.8
572191,"Taylor, Michael A.",0.27,34.9,7.4,6.711409395973154,40.11627906976744,86.3,70.3
592696,"Rosario, Eddie",0.257,24.1,5.0,3.761755485893417,42.47787610619469,90.3,68.2
669364,"Edwards, Xavier",0.296,17.2,10.6,1.3245033112582782,24.31192660550459,84.3,61.9
596142,"Sánchez, Gary",0.309,27.1,9.6,6.428571428571428,44.18604651162791,90.0,71.2
681146,"Bride, Jonah",0.297,20.3,10.7,3.690036900369003,33.69565217391305,87.1,65.9
663743,"Fortes, Nick",0.246,12.0,3.3,1.1976047904191618,22.58064516129032,81.9,67.3
608841,"Meneses, Joey",0.275,20.2,6.4,3.205128205128205,39.285714285714285,88.9,69.0
663698,"Bart, Joey",0.33,25.9,7.8,6.028368794326241,38.67403314917127,88.1,72.6
669261,"Suwinski, Jack",0.292,28.7,9.1,5.454545454545454,38.23529411764706,88.3,70.7
545341,"Grichuk, Randal",0.36,16.2,7.2,8.273381294964029,47.61904761904761,90.6,71.9
578428,"Iglesias, Jose",0.314,13.4,3.8,1.7241379310344829,30.603448275862068,85.8,68.2
608336,"Gallo, Joey",0.284,39.4,12.0,6.177606177606178,43.44262295081967,90.2,70.7
607732,"Stallings, Jacob",0.318,23.2,9.3,4.642857142857143,34.44444444444444,86.3,66.0
621028,"Newman, Kevin",0.271,15.5,4.5,1.2903225806451613,23.387096774193548,84.1,65.2
669221,"Murphy, Sean",0.309,25.2,9.9,6.106870229007633,36.52694610778443,88.0,71.0
543309,"Higashioka, Kyle",0.298,28.1,5.7,7.224334600760455,37.35632183908046,87.4,68.9
545121,"Vargas, Ildemaro",0.28,10.2,6.3,0.99009900990099,31.872509960159363,85.3,66.7
660644,"Bruján, Vidal",0.262,19.6,8.0,1.090909090909091,22.56410256410257,83.7,64.4
624641,"Sosa, Edmundo",0.305,24.1,4.7,5.839416058394161,41.39784946236559,88.5,71.2
621035,"Taylor, Chris",0.297,30.9,11.4,4.065040650406504,28.57142857142857,85.1,67.7
671056,"Herrera, Iván",0.366,20.5,9.7,6.177606177606178,42.13483146067416,89.3,71.9
669134,"Campusano, Luis",0.289,13.7,6.7,3.678929765886288,34.177215189873415,87.7,67.5
444482,"Peralta, David",0.313,20.8,8.5,3.8461538461538463,42.30769230769231,88.1,69.5
624503,"Gordon, Nick",0.263,24.4,4.0,4.363636363636364,29.59183673469388,86.2,66.4
689172,"Wisely, Brett",0.255,23.9,4.8,3.6764705882352944,31.25,85.2,64.6
660766,"Yepez, Juan",0.297,16.5,7.3,4.435483870967742,35.638297872340424,86.3,69.0
527038,"Flores, Wilmer",0.285,13.7,7.9,4.564315352697095,27.41935483870968,83.5,64.1
518735,"Grandal, Yasmani",0.325,18.9,9.9,6.995884773662551,42.77456647398844,90.1,67.2
641313,"Anderson, Tim",0.23,28.2,2.9,1.2448132780082988,30.120481927710845,86.1,67.8
670623,"Paredes, Isaac",0.309,17.5,11.3,1.8867924528301887,29.45205479452055,85.2,66.4
660707,"Montero, Elehuris",0.269,22.7,8.1,5.263157894736842,41.52046783625731,89.5,73.5
660670,"Acuña Jr., Ronald",0.35,23.9,12.2,5.855855855855856,48.20143884892087,92.2,74.6
669222,"Senzel, Nick",0.311,22.6,11.1,4.273504273504273,27.450980392156865,84.2,66.8
669003,"Mitchell, Garrett",0.312,31.7,11.2,4.910714285714286,37.00787401574803,86.5,72.6
656896,"Rivera, Emmanuel",0.302,22.3,8.7,3.056768558951965,40.25974025974026,88.4,67.6
682622,"Marte, Noelvi",0.268,31.0,3.7,4.132231404958678,36.12903225806451,87.0,71.4
656413,"Fairchild, Stuart",0.293,25.8,7.3,5.150214592274678,36.84210526315789,83.1,66.5
605113,"Ahmed, Nick",0.259,22.4,4.8,2.1929824561403506,23.03030303030303,82.3,65.0
686780,"Pagés, Pedro",0.279,26.6,6.0,3.211009174311927,40.13605442176871,88.6,70.2
657656,"Laureano, Ramón",0.33,28.3,3.5,10.17699115044248,42.10526315789473,89.0,70.5
696100,"Goodman, Hunter",0.279,28.6,3.6,8.482142857142858,39.59731543624161,88.2,73.4
518792,"Heyward, Jason",0.295,18.3,8.6,3.045685279187817,43.57142857142857,88.2,72.0
702358,"Lipscomb, Trey",0.267,19.0,7.6,0.4739336492890995,31.57894736842105,86.3,67.9
658668,"Olivares, Edward",0.332,18.9,8.2,4.591836734693878,35.46099290780142,86.8,69.8
621466,"Stewart, DJ",0.326,24.7,16.0,4.639175257731959,39.63963963963964,89.7,69.9
643396,"Kiner-Falefa, Isiah",0.278,19.1,1.4,1.8604651162790695,33.532934131736525,86.8,64.6
665506,"Pache, Cristian",0.252,34.4,9.4,2.7777777777777777,37.62376237623762,88.0,68.7
596117,"Stubbs, Garrett",0.246,26.7,9.1,0.0,9.565217391304348,76.8,63.1
677942,"Alexander, Blaze",0.258,26.5,8.1,2.1621621621621623,34.74576271186441,87.7,71.0
621550,"Wisdom, Patrick",0.288,33.9,5.7,9.195402298850574,48.51485148514851,90.3,73.3
669065,"Stowers, Kyle",0.273,35.5,7.6,4.069767441860465,50.526315789473685,90.8,71.3
664034,"France, Ty",0.289,15.9,5.1,3.589743589743589,44.07894736842105,89.9,70.3
683146,"Baty, Brett",0.282,24.7,8.8,3.5294117647058822,33.035714285714285,85.7,70.3
691023,"Walker, Jordan",0.278,28.1,5.6,6.179775280898876,43.103448275862064,91.2,75.4
572761,"Carpenter, Matt",0.287,32.5,9.6,3.821656050955414,28.40909090909091,84.7,67.3
687597,"Beck, Jordan",0.263,35.5,6.0,3.825136612021858,32.075471698113205,86.1,69.5
677588,"Tena, José",0.31,23.8,4.3,6.097560975609756,48.30508474576271,89.6,68.9
656541,"Hilliard, Sam",0.297,35.7,8.3,8.280254777070063,52.27272727272727,90.8,72.1
655316,"Monasterio, Andruw",0.291,28.2,11.3,5.633802816901409,41.17647058823529,87.5,66.3
571912,"Maile, Luke",0.238,34.0,7.8,1.96078431372549,24.705882352941178,83.7,65.8
681546,"Outman, James",0.282,35.3,10.3,2.564102564102564,38.2716049382716,87.6,70.8
656976,"Smith, Pavin",0.395,19.6,11.4,10.126582278481012,44.03669724770643,90.2,71.2
681393,"Norby, Connor",0.336,32.1,9.3,8.641975308641975,38.94736842105263,86.2,68.3
605361,"Martini, Nick",0.276,23.3,5.5,4.9079754601227,34.23423423423424,87.4,68.2
592178,"Bryant, Kris",0.29,31.0,8.4,2.5806451612903225,30.23255813953488,85.1,68.0
605131,"Barnes, Austin",0.27,23.1,9.0,1.282051282051282,31.132075471698112,85.4,65.3
642180,"Wade, Tyler",0.281,18.6,7.1,1.282051282051282,17.699115044247787,79.5,61.9
808982,"Lee, Jung Hoo",0.319,8.2,6.3,3.79746835443038,41.7910447761194,89.1,69.0
687363,"Scott II, Victor",0.246,27.1,3.9,3.870967741935484,33.33333333333333,85.1,63.8
669242,"Edman, Tommy",0.266,19.6,7.2,2.6143790849673203,35.13513513513514,87.6,68.1
596103,"Slater, Austin",0.301,27.8,13.5,2.255639097744361,33.33333333333333,87.8,69.9
666185,"Carlson, Dylan",0.242,26.8,8.7,1.4492753623188406,20.689655172413797,85.7,67.4
682641,"Matos, Luis",0.267,15.5,2.6,3.225806451612903,37.00787401574803,86.9,70.2
656180,"Adams, Riley",0.281,27.1,7.0,4.651162790697675,43.373493975903614,89.9,73.9
665953,"Chaparro, Andrés",0.301,18.2,5.3,4.545454545454546,32.98969072164948,87.8,70.6
680779,"Davis, Henry",0.226,36.9,10.7,2.459016393442623,35.483870967741936,84.4,70.1
686611,"Crews, Dylan",0.325,19.7,8.3,4.545454545454546,44.680851063829785,89.0,70.5
687529,"McCray, Grant",0.252,43.1,4.6,6.153846153846154,44.11764705882353,86.7,70.4
542194,"Bethancourt, Christian",0.267,24.5,3.4,5.442176870748299,41.90476190476191,86.1,68.3
620443,"Torrens, Luis",0.318,21.5,6.9,4.615384615384616,46.15384615384615,89.6,70.2
621512,"Nido, Tomás",0.282,25.0,3.6,8.571428571428571,44.0,87.4,69.3
645444,"Herrera, Jose",0.25,23.7,7.9,0.0,23.07692307692308,79.0,62.7
669743,"Call, Alex",0.314,16.8,10.6,3.5398230088495577,32.5,88.0,64.9
